ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7
2021,      207403801,3,2074,38,1,1,2,11,2,1
2021,      207403901,5,2074,39,1,1,0,8,2,1
2021,      207404001,4,2074,40,1,1,3,8,1,1
2021,      207404001,5,2074,40,1,1,0,8,2,2
2021,      207502001,2,2075,20,1,1,5,8,2,1
2021,      207502101,3,2075,21,1,1,6,8,1,1
2021,      207502101,4,2075,21,1,1,3,8,2,2
2021,      207502801,5,2075,28,1,1,7,8,1,1
2021,      207502801,6,2075,28,1,1,4,8,1,2
2021,      207502801,7,2075,28,1,1,2,8,2,3
2021,      207503001,3,2075,30,1,1,7,8,1,1
2021,      207503001,4,2075,30,1,1,2,8,2,2
2021,      207505101,5,2075,51,1,1,4,9,2,1
2021,      207505201,2,2075,52,1,1,7,8,1,1
2021,      207505201,3,2075,52,1,1,6,8,1,2
2021,      207505201,4,2075,52,1,1,2,8,2,3
2021,      207601201,3,2076,12,1,1,7,4,2,1
2021,      207601501,3,2076,15,1,1,8,4,1,1
2021,      207601501,4,2076,15,1,1,0,4,2,2
2021,      207602601,3,2076,26,1,1,1,4,2,1
2021,      207602701,3,2076,27,1,1,0,2,2,1
2021,      207701301,3,2077,13,1,1,7,8,2,1
2021,      207701401,4,2077,14,1,1,3,8,2,1
2021,      207701601,4,2077,16,1,1,5,8,2,1
2021,      207701701,3,2077,17,1,1,7,8,1,1
2021,      207701701,4,2077,17,1,1,4,8,2,2
2021,      207701801,4,2077,18,1,1,5,8,2,1
2021,      207701901,5,2077,19,1,1,7,8,1,1
2021,      207701901,6,2077,19,1,1,5,8,1,2
2021,      207701901,7,2077,19,1,1,4,8,1,3
2021,      207701901,8,2077,19,1,1,1,8,1,4
2021,      207701901,9,2077,19,1,1,0,8,2,5
2021,      207702101,3,2077,21,1,1,3,8,2,1
2021,      207801601,4,2078,16,1,1,6,4,1,1
2021,      207801601,5,2078,16,1,1,4,4,2,2
2021,      207801701,3,2078,17,1,1,4,5,1,1
2021,      207801701,4,2078,17,1,1,1,5,1,2
2021,      207801701,5,2078,17,1,1,0,5,2,3
2021,      207805501,3,2078,55,1,1,0,5,1,1
2021,      207805501,5,2078,55,1,1,2,5,2,2
2021,      207808101,3,2078,81,1,1,1,5,2,1
2021,      207903401,3,2079,34,1,1,0,5,2,1
2021,      207907201,4,2079,72,1,1,3,3,1,1
2021,      207907201,8,2079,72,1,1,3,3,2,2
2021,      207910601,3,2079,106,1,1,4,5,2,1
2021,      207910701,3,2079,107,1,1,3,3,2,1
2021,      207910801,4,2079,108,1,1,4,5,2,1
2021,      207911401,9,2079,114,1,1,0,6,2,1
2021,      208003401,4,2080,34,1,1,3,5,2,1
2021,      208004101,4,2080,41,1,1,7,5,1,1
2021,      208004101,5,2080,41,1,1,2,5,2,2
2021,      208004401,2,2080,44,1,8, , ,1,1
2021,      208004401,3,2080,44,1,8, , ,2,2
2021,      208005401,3,2080,54,1,1,4,5,2,1
2021,      208005501,3,2080,55,1,1,0,4,2,1
2021,      208006001,3,2080,60,1,1,0,5,2,1
2021,      208007001,3,2080,70,1,1,6,5,1,1
2021,      208007001,8,2080,70,1,1,8,5,1,2
2021,      208007001,9,2080,70,1,1,3,5,2,3
2021,      208007901,3,2080,79,1,1,3,3,2,1
2021,      208008001,4,2080,80,1,1,2,5,2,1
2021,      208008401,3,2080,84,1,1,1,5,2,1
2021,      208009101,4,2080,91,1,1,5,5,2,1
2021,      208009501,3,2080,95,1,1,3,5,2,1
2021,      208102201,4,2081,22,1,1,1,4,2,1
2021,      208202801,3,2082,28,1,1,6,4,1,1
2021,      208202801,4,2082,28,1,1,3,4,1,2
2021,      208202801,5,2082,28,1,1,1,4,2,3
2021,      208203001,5,2082,30,1,1,5,4,2,1
2021,      208203201,3,2082,32,1,1,0,2,2,1
2021,      208204101,3,2082,41,1,1,2,4,1,1
2021,      208204101,4,2082,41,1,1,1,4,2,2
2021,      208205501,5,2082,55,1,1,0,3,2,1
2021,      208303701,3,2083,37,1,1,3,8,1,1
2021,      208303701,4,2083,37,1,1,0,8,2,2
2021,      208304401,3,2083,44,1,1,4,9,1,1
2021,      208304401,4,2083,44,1,1,2,9,1,2
2021,      208304401,5,2083,44,1,1,1,9,2,3
2021,      208304501,4,2083,45,1,1,5,7,2,1
2021,      208304901,3,2083,49,1,1,2,9,1,1
2021,      208304901,4,2083,49,1,1,5,9,2,2
2021,      208305001,3,2083,50,1,1,1,8,1,1
2021,      208305001,5,2083,50,1,1,5,8,2,2
2021,      208305101,4,2083,51,1,1,4,8,2,1
2021,      208305201,3,2083,52,1,1,4,8,2,1
2021,      208306301,4,2083,63,1,1,1,9,1,1
2021,      208306301,5,2083,63,1,1,1,9,2,2
2021,      208306701,3,2083,67,1,1,5,9,1,1
2021,      208306701,4,2083,67,1,1,1,9,2,2
2021,      208308301,3,2083,83,1,1,1,9,2,1
2021,      208400201,5,2084,2,1,1,4,6,2,1
2021,      208400501,3,2084,5,1,1,7,7,1,1
2021,      208400501,4,2084,5,1,1,0,7,2,2
2021,      208401801,2,2084,18,1,1,0,7,2,1
2021,      208403101,2,2084,31,1,1,3,6,2,1
2021,      208403801,4,2084,38,1,1,5,7,2,1
2021,      208405201,5,2084,52,1,1,5,8,2,1
2021,      208405701,2,2084,57,1,1,3,7,1,1
2021,      208405701,3,2084,57,1,1,1,7,2,2
2021,      208408601,2,2084,86,1,1,3,7,2,1
2021,      208506201,3,2085,62,1,1,1,6,2,1
2021,      208506301,3,2085,63,1,1,7,8,1,1
2021,      208506301,4,2085,63,1,1,7,8,1,2
2021,      208506301,5,2085,63,1,1,2,8,2,3
2021,      208506401,3,2085,64,1,1,3,8,1,1
2021,      208506401,4,2085,64,1,1,3,8,1,2
2021,      208506401,5,2085,64,1,1,1,8,2,3
2021,      208506601,5,2085,66,1,1,8,8,1,1
2021,      208506601,6,2085,66,1,1,5,8,2,2
2021,      208506701,5,2085,67,1,1,1,8,1,1
2021,      208506701,6,2085,67,1,1,0,8,2,2
2021,      208506801,5,2085,68,1,1,5,7,1,1
2021,      208506801,6,2085,68,1,1,3,7,2,2
2021,      208507401,3,2085,74,1,1,1,8,2,1
2021,      208507801,5,2085,78,1,1,0,8,2,1
2021,      208604701,4,2086,47,1,1,5,6,2,1
2021,      208604901,3,2086,49,1,1,6,6,1,1
2021,      208604901,4,2086,49,1,1,1,6,2,2
2021,      208605001,4,2086,50,1,1,8,5,1,1
2021,      208605001,5,2086,50,1,1,6,5,2,2
2021,      208606501,5,2086,65,1,1,6,6,1,1
2021,      208606501,6,2086,65,1,1,2,6,1,2
2021,      208606501,7,2086,65,1,1,0,6,2,3
2021,      208606801,3,2086,68,1,1,2,5,1,1
2021,      208606801,4,2086,68,1,1,1,5,1,2
2021,      208606801,6,2086,68,1,1,5,5,2,3
2021,      208606901,4,2086,69,1,1,1,6,2,1
2021,      208607001,3,2086,70,1,1,3,5,2,1
2021,      208607701,4,2086,77,1,1,1,6,1,1
2021,      208607701,7,2086,77,1,1,1,6,2,2
2021,      208607801,5,2086,78,1,1,7,5,1,1
2021,      208607801,6,2086,78,1,1,3,5,2,2
2021,      208608301,3,2086,83,1,1,2,5,2,1
2021,      208703201,5,2087,32,1,1,0,7,2,1
2021,      208703501,4,2087,35,1,1,1,6,2,1
2021,      208710801,3,2087,108,1,1,3,6,1,1
2021,      208710801,4,2087,108,1,1,1,6,2,2
2021,      208710901,4,2087,109,1,1,7,7,1,1
2021,      208710901,5,2087,109,1,1,5,7,1,2
2021,      208710901,6,2087,109,1,1,3,7,1,3
2021,      208710901,7,2087,109,1,1,0,7,2,4
2021,      208711101,3,2087,111,1,1,1,7,2,1
2021,      208711201,3,2087,112,1,1,4,6,1,1
2021,      208711201,4,2087,112,1,1,1,6,2,2
2021,      208711301,3,2087,113,1,1,1,7,2,1
2021,      208711501,3,2087,115,1,1,1,8,2,1
2021,      208711601,4,2087,116,1,1,7,6,1,1
2021,      208711601,5,2087,116,1,1,5,6,2,2
2021,      208801901,3,2088,19,1,1,2,9,2,1
2021,      208802401,3,2088,24,1,2, , ,2,1
2021,      208900401,3,2089,4,1,1,4,8,2,1
2021,      208903501,3,2089,35,1,1,5,8,2,1
2021,      208916101,4,2089,161,1,1,4,8,2,1
2021,      209001601,3,2090,16,1,1,6,6,1,1
2021,      209001601,4,2090,16,1,1,0,6,2,2
2021,      209002801,6,2090,28,1,2, , ,2,1
2021,      209004001,5,2090,40,1,1,0,6,2,1
2021,      209006101,2,2090,61,1,1,1,6,2,1
2021,      209006701,4,2090,67,1,1,0,6,2,1
2021,      209103001,4,2091,30,1,2, , ,1,1
2021,      209103001,5,2091,30,1,1,0,7,2,2
2021,      209105201,3,2091,52,1,1,3,6,2,1
2021,      209106201,3,2091,62,1,1,3,7,1,1
2021,      209106201,4,2091,62,1,1,1,7,2,2
2021,      209202901,4,2092,29,1,1,5,9,1,1
2021,      209202901,5,2092,29,1,1,6,9,2,2
2021,      209204801,3,2092,48,1,1,0,9,2,1
2021,      209303201,5,2093,32,1,1,3,3,2,1
2021,      209307301,3,2093,73,1,1,7,4,1,1
2021,      209307301,4,2093,73,1,1,6,4,1,2
2021,      209307301,5,2093,73,1,1,0,3,2,3
2021,      209313701,2,2093,137,1,1,5,3,1,1
2021,      209313701,3,2093,137,1,1,3,3,1,2
2021,      209313701,4,2093,137,1,1,3,3,1,3
2021,      209313701,5,2093,137,1,1,1,4,2,4
2021,      209403401,3,2094,34,1,1,4,7,2,1
2021,      209407901,5,2094,79,1,1,0,7,2,1
2021,      209409001,3,2094,90,1,1,0,5,2,1
2021,      209412101,4,2094,121,1,1,5,7,2,1
2021,      209413001,3,2094,130,1,1,0,7,2,1
2021,      209413301,3,2094,133,1,1,0,2,1,1
2021,      209413301,4,2094,133,1,1,0,2,1,2
2021,      209413301,5,2094,133,1,1,5,7,2,3
2021,      209501701,3,2095,17,1,1,3,2,2,1
2021,      209502001,5,2095,20,1,1,0,4,2,1
2021,      209511101,2,2095,111,1,1,7,3,2,1
2021,      209602001,3,2096,20,1,1,3,6,2,1
2021,      209607201,2,2096,72,1,1,2,8,1,1
2021,      209607201,3,2096,72,1,1,0,8,2,2
2021,      209702101,3,2097,21,1,1,1,4,1,1
2021,      209702101,4,2097,21,1,1,0,4,2,2
2021,      209702201,5,2097,22,1,1,5,4,1,1
2021,      209702201,6,2097,22,1,1,2,4,2,2
2021,      209702701,5,2097,27,1,1,3,5,2,1
2021,      209707901,2,2097,79,1,1,8,5,1,1
2021,      209707901,3,2097,79,1,1,4,5,2,2
2021,      209800501,4,2098,5,1,1,0,2,2,1
2021,      209800701,4,2098,7,1,1,1,4,2,1
2021,      209800901,3,2098,9,1,1,5,3,1,1
2021,      209800901,4,2098,9,1,1,3,3,2,2
2021,      209802101,3,2098,21,1,1,4,4,2,1
2021,      209808901,4,2098,89,1,1,4,4,2,1
2021,      209901201,4,2099,12,1,1,7,4,1,1
2021,      209901201,5,2099,12,1,1,3,4,1,2
2021,      209901201,6,2099,12,1,1,1,4,2,3
2021,      209901401,4,2099,14,1,1,5,4,1,1
2021,      209901401,5,2099,14,1,1,2,4,1,2
2021,      209901401,6,2099,14,1,1,1,4,2,3
2021,      209901801,4,2099,18,1,1,0,3,1,1
2021,      209901801,5,2099,18,1,1,2,4,2,2
2021,      209902501,4,2099,25,1,1,3,0,2,1
2021,      209902901,3,2099,29,1,1,7,4,1,1
2021,      209902901,4,2099,29,1,1,0,4,2,2
2021,      209903701,5,2099,37,1,2, , ,1,1
2021,      209903701,6,2099,37,1,2, , ,1,2
2021,      209903701,7,2099,37,1,1,1,4,2,3
2021,      209904101,3,2099,41,1,1,2,4,2,1
2021,      210004701,2,2100,47,1,1,4,7,2,1
2021,      210008301,5,2100,83,1,1,4,7,2,1
2021,      210010601,3,2100,106,1,1,1,8,2,1
2021,      210013101,3,2100,131,1,1,0,7,2,1
2021,      210013201,6,2100,132,1,1,1,7,2,1
2021,      210015001,5,2100,150,1,1,5,7,2,1
2021,      210100701,4,2101,7,1,1,2,9,2,1
2021,      210105401,3,2101,54,1,1,4,9,2,1
2021,      210109401,3,2101,94,1,1,3,9,1,1
2021,      210109401,4,2101,94,1,1,4,9,1,2
2021,      210109401,5,2101,94,1,1,2,9,2,3
2021,      210111801,3,2101,118,1,1,4,9,2,1
2021,      210112201,3,2101,122,1,1,0,9,2,1
2021,      210201301,2,2102,13,1,1,2,5,2,1
2021,      210204601,4,2102,46,1,1,0,5,2,1
2021,      210205301,3,2102,53,1,1,5,6,2,1
2021,      210207801,3,2102,78,1,1,5,6,1,1
2021,      210207801,4,2102,78,1,1,2,6,2,2
2021,      210210501,3,2102,105,1,1,7,6,2,1
2021,      210310701,5,2103,107,1,1,3,10,1,1
2021,      210310701,6,2103,107,1,1,0,10,2,2
2021,      210310901,6,2103,109,1,1,7,9,1,1
2021,      210310901,7,2103,109,1,1,5,9,2,2
2021,      210311701,6,2103,117,1,1,5,9,1,1
2021,      210311701,7,2103,117,1,1,4,9,2,2
2021,      210313501,3,2103,135,1,1,4,8,1,1
2021,      210313501,4,2103,135,1,1,2,8,2,2
2021,      210313601,7,2103,136,1,1,6,10,1,1
2021,      210313601,8,2103,136,1,1,2,10,1,2
2021,      210313601,9,2103,136,1,1,0,10,2,3
2021,      210313801,6,2103,138,1,1,5,9,2,1
2021,      210313901,3,2103,139,1,1,4,10,1,1
2021,      210313901,4,2103,139,1,1,1,10,2,2
2021,      210314401,6,2103,144,1,1,4,9,1,1
2021,      210314401,7,2103,144,1,1,4,9,1,2
2021,      210314401,8,2103,144,1,1,0,9,2,3
2021,      210317101,3,2103,171,1,1,2,9,2,1
2021,      210317201,7,2103,172,1,1,5,9,1,1
2021,      210317201,8,2103,172,1,1,2,9,2,2
2021,      210400901,4,2104,9,1,1,5,9,1,1
2021,      210400901,5,2104,9,1,1,3,9,2,2
2021,      210401001,2,2104,10,1,1,0,9,1,1
2021,      210401001,3,2104,10,1,1,0,9,2,2
2021,      210401201,4,2104,12,1,1,3,8,2,1
2021,      210401301,3,2104,13,1,1,7,6,1,1
2021,      210401301,4,2104,13,1,1,4,6,1,2
2021,      210401301,5,2104,13,1,1,1,9,2,3
2021,      210401701,4,2104,17,1,1,6,9,1,1
2021,      210401701,5,2104,17,1,1,0,9,2,2
2021,      210407101,5,2104,71,1,1,7,10,1,1
2021,      210407101,6,2104,71,1,1,6,10,1,2
2021,      210407101,7,2104,71,1,1,1,10,2,3
2021,      210407401,3,2104,74,1,1,2,9,2,1
2021,      210500701,2,2105,7,1,1,0,9,2,1
2021,      210500801,5,2105,8,1,1,0,9,1,1
2021,      210500801,6,2105,8,1,1,0,9,2,2
2021,      210501001,4,2105,10,1,1,1,9,2,1
2021,      210501101,7,2105,11,1,1,8,9,2,1
2021,      210505001,3,2105,50,1,1,5,11,2,1
2021,      210505801,5,2105,58,1,1,8,9,1,1
2021,      210505801,6,2105,58,1,1,6,10,2,2
2021,      210506101,4,2105,61,1,1,0,9,1,1
2021,      210506101,5,2105,61,1,1,1,9,1,2
2021,      210506101,6,2105,61,1,1,0,9,2,3
2021,      210602401,3,2106,24,1,1,5,6,1,1
2021,      210602401,4,2106,24,1,1,0,6,2,2
2021,      210602501,2,2106,25,1,1,3,6,1,1
2021,      210602501,3,2106,25,1,1,3,6,2,2
2021,      210603601,4,2106,36,1,1,7,7,1,1
2021,      210603601,5,2106,36,1,1,4,7,2,2
2021,      210603701,3,2106,37,1,1,7,7,1,1
2021,      210603701,4,2106,37,1,1,4,7,1,2
2021,      210603701,5,2106,37,1,1,2,7,2,3
2021,      210605601,3,2106,56,1,1,6,7,1,1
2021,      210605601,4,2106,56,1,1,5,7,2,2
2021,      210605701,3,2106,57,1,1,5,7,1,1
2021,      210605701,4,2106,57,1,1,1,7,2,2
2021,      210704701,4,2107,47,1,1,3,2,1,1
2021,      210704701,5,2107,47,1,1,1,2,2,2
2021,      210704801,3,2107,48,1,1,7,4,1,1
2021,      210704801,4,2107,48,1,1,6,4,1,2
2021,      210704801,5,2107,48,1,1,5,4,1,3
2021,      210704801,6,2107,48,1,1,3,4,1,4
2021,      210704801,7,2107,48,1,1,0,4,2,5
2021,      210705001,4,2107,50,1,1,7,4,1,1
2021,      210705001,5,2107,50,1,1,5,4,2,2
2021,      210705101,3,2107,51,1,1,3,3,1,1
2021,      210705101,4,2107,51,1,1,2,3,1,2
2021,      210705101,5,2107,51,1,1,1,3,2,3
2021,      210706201,3,2107,62,1,1,6,4,1,1
2021,      210706201,4,2107,62,1,1,0,4,2,2
2021,      210706301,3,2107,63,1,1,5,4,1,1
2021,      210706301,4,2107,63,1,1,8,4,1,2
2021,      210706301,5,2107,63,1,1,0,3,2,3
2021,      210708701,2,2107,87,1,1,1,4,2,1
2021,      210708901,3,2107,89,1,1,3,3,1,1
2021,      210708901,4,2107,89,1,1,2,3,2,2
2021,      210709001,4,2107,90,1,1,2,5,2,1
2021,      210709101,4,2107,91,1,1,4,3,2,1
2021,      210802501,2,2108,25,1,1,0,7,2,1
2021,      210802601,3,2108,26,1,1,1,7,2,1
2021,      210803101,4,2108,31,1,1,5,1,1,1
2021,      210803101,5,2108,31,1,1,2,6,2,2
2021,      210803701,3,2108,37,1,1,0,7,2,1
2021,      210904101,5,2109,41,1,1,7,8,1,1
2021,      210904101,6,2109,41,1,1,2,8,1,2
2021,      210904101,7,2109,41,1,1,2,8,2,3
2021,      210904201,3,2109,42,1,1,0,8,2,1
2021,      210904301,5,2109,43,1,1,2,7,2,1
2021,      210904501,3,2109,45,1,1,6,7,2,1
2021,      210909001,5,2109,90,1,1,3,8,1,1
2021,      210909001,6,2109,90,1,1,3,8,1,2
2021,      210909001,7,2109,90,1,1,3,8,2,3
2021,      210909101,3,2109,91,1,1,6,7,1,1
2021,      210909101,4,2109,91,1,1,5,7,1,2
2021,      210909101,5,2109,91,1,1,1,7,2,3
2021,      210909401,6,2109,94,1,1,2,8,2,1
2021,      210911001,4,2109,110,1,1,8,7,1,1
2021,      210911001,5,2109,110,1,1,1,7,1,2
2021,      210911001,6,2109,110,1,1,0,7,2,3
2021,      210911101,4,2109,111,1,1,5,8,1,1
2021,      210911101,5,2109,111,1,1,4,8,2,2
2021,      210911201,4,2109,112,1,1,7,7,1,1
2021,      210911201,7,2109,112,1,1,0,7,2,2
2021,      210911301,3,2109,113,1,1,5,8,2,1
2021,      211002401,3,2110,24,1,1,6,6,1,1
2021,      211002401,4,2110,24,1,1,5,6,1,2
2021,      211002401,5,2110,24,1,2, , ,2,3
2021,      211002501,3,2110,25,1,1,0,6,2,1
2021,      211003601,4,2110,36,1,1,1,6,2,1
2021,      211004901,3,2110,49,1,1,6,5,1,1
2021,      211004901,4,2110,49,1,1,2,5,2,2
2021,      211005601,3,2110,56,1,2, , ,2,1
2021,      211005701,3,2110,57,1,1,4,6,2,1
2021,      211005901,3,2110,59,1,1,4,6,2,1
2021,      211006001,4,2110,60,1,1,6,98,1,1
2021,      211006001,5,2110,60,1,1,3,5,1,2
2021,      211006001,6,2110,60,1,1,0,5,2,3
2021,      211101701,6,2111,17,1,1,0,6,2,1
2021,      211101801,4,2111,18,1,1,4,6,2,1
2021,      211101901,3,2111,19,1,1,8,6,1,1
2021,      211101901,4,2111,19,1,1,7,6,2,2
2021,      211103101,4,2111,31,1,1,2,6,2,1
2021,      211103201,4,2111,32,1,1,2,6,2,1
2021,      211103301,5,2111,33,1,1,0,6,2,1
2021,      211103401,3,2111,34,1,1,8,6,1,1
2021,      211103401,5,2111,34,1,1,2,6,2,2
2021,      211110001,5,2111,100,1,1,8,6,1,1
2021,      211110001,6,2111,100,1,1,5,6,1,2
2021,      211110001,7,2111,100,1,1,3,6,1,3
2021,      211110001,8,2111,100,1,1,2,6,2,4
2021,      211201601,3,2112,16,1,1,5,9,1,1
2021,      211201601,4,2112,16,1,1,3,9,2,2
2021,      211204001,3,2112,40,1,1,5,9,2,1
2021,      211204201,3,2112,42,1,1,6,9,2,1
2021,      211206301,3,2112,63,1,1,8,10,2,1
2021,      211206501,2,2112,65,1,1,3,10,1,1
2021,      211206501,3,2112,65,1,1,0,10,2,2
2021,      211206601,6,2112,66,1,1,6,9,2,1
2021,      211300101,4,2113,1,1,1,4,5,2,1
2021,      211300201,2,2113,2,1,1,3,4,1,1
2021,      211300201,3,2113,2,1,1,1,4,2,2
2021,      211303201,6,2113,32,1,1,6,4,2,1
2021,      211303301,5,2113,33,1,1,6,4,2,1
2021,      211310201,3,2113,102,1,1,4,4,1,1
2021,      211310201,4,2113,102,1,1,2,4,1,2
2021,      211310201,5,2113,102,1,1,0,4,2,3
2021,      211310301,3,2113,103,1,1,1,4,2,1
2021,      211310401,3,2113,104,1,1,7,5,1,1
2021,      211310401,4,2113,104,1,1,5,5,1,2
2021,      211310401,5,2113,104,1,1,4,5,2,3
2021,      211310501,2,2113,105,1,1,4,4,2,1
2021,      211401401,5,2114,14,1,1,4,6,2,1
2021,      211402101,3,2114,21,1,1,4,6,2,1
2021,      211402801,3,2114,28,1,1,4,6,1,1
2021,      211402801,4,2114,28,1,1,0,6,2,2
2021,      211403501,3,2114,35,1,1,0,6,2,1
2021,      211405601,3,2114,56,1,1,2,6,1,1
2021,      211405601,5,2114,56,1,1,5,6,2,2
2021,      211406201,4,2114,62,1,1,8,6,2,1
2021,      211406601,3,2114,66,1,1,1,6,1,1
2021,      211406601,4,2114,66,1,1,0,6,2,2
2021,      211500301,3,2115,3,1,1,6,4,1,1
2021,      211500301,4,2115,3,1,1,3,4,2,2
2021,      211500401,3,2115,4,1,1,0,4,2,1
2021,      211500501,3,2115,5,1,1,2,4,2,1
2021,      211509401,3,2115,94,1,1,4,4,2,1
2021,      211509501,5,2115,95,1,1,3,4,2,1
2021,      211509601,3,2115,96,1,1,3,5,2,1
2021,      211509701,4,2115,97,1,1,2,4,1,1
2021,      211509701,5,2115,97,1,1,0,4,2,2
2021,      211509801,3,2115,98,1,1,7,4,1,1
2021,      211509801,4,2115,98,1,1,4,4,1,2
2021,      211509801,5,2115,98,1,1,0,4,2,3
2021,      211510001,3,2115,100,1,1,5,4,2,1
2021,      211510201,4,2115,102,1,1,8,4,1,1
2021,      211510201,5,2115,102,1,1,4,5,1,2
2021,      211510201,6,2115,102,1,1,2,5,2,3
2021,      211600401,5,2116,4,1,1,3,5,2,1
2021,      211600701,4,2116,7,1,1,8,5,1,1
2021,      211600701,5,2116,7,1,1,6,5,1,2
2021,      211600701,6,2116,7,1,1,0,5,2,3
2021,      211601001,3,2116,10,1,1,1,5,2,1
2021,      211601601,2,2116,16,1,1,0,5,2,1
2021,      211601701,4,2116,17,1,1,0,4,2,1
2021,      211601901,3,2116,19,1,1,8,5,1,1
2021,      211601901,4,2116,19,1,1,4,5,2,2
2021,      211602001,6,2116,20,1,1,5,5,2,1
2021,      211602801,4,2116,28,1,1,1,4,2,1
2021,      211701001,3,2117,10,1,1,7,8,1,1
2021,      211701001,4,2117,10,1,1,4,8,2,2
2021,      211703201,5,2117,32,1,1,1,5,2,1
2021,      211704201,4,2117,42,1,1,3,7,2,1
2021,      211705401,4,2117,54,1,1,1,7,2,1
2021,      211705901,3,2117,59,1,1,1,8,2,1
2021,      211706501,3,2117,65,1,1,5,7,1,1
2021,      211706501,4,2117,65,1,1,2,7,2,2
2021,      211801101,3,2118,11,1,1,7,6,1,1
2021,      211801101,4,2118,11,1,1,4,6,1,2
2021,      211801101,5,2118,11,1,1,1,7,2,3
2021,      211801201,3,2118,12,1,1,5,7,2,1
2021,      211801301,3,2118,13,1,1,4,7,1,1
2021,      211801301,4,2118,13,1,1,4,7,2,2
2021,      211807701,4,2118,77,1,1,3,7,2,1
2021,      211808001,4,2118,80,1,1,7,7,1,1
2021,      211808001,5,2118,80,1,1,3,7,2,2
2021,      211808201,3,2118,82,1,1,5,8,2,1
2021,      211811501,4,2118,115,1,1,1,7,2,1
2021,      211904101,3,2119,41,1,1,7,4,2,1
2021,      211904401,4,2119,44,1,1,0,4,2,1
2021,      211904501,3,2119,45,1,1,6,4,1,1
2021,      211904501,4,2119,45,1,1,1,4,2,2
2021,      211907501,3,2119,75,1,1,8,4,1,1
2021,      211907501,4,2119,75,1,1,7,4,1,2
2021,      211907501,5,2119,75,1,1,6,4,1,3
2021,      211907501,6,2119,75,1,1,3,4,1,4
2021,      211907501,7,2119,75,1,1,0,4,2,5
2021,      211907701,2,2119,77,1,1,0,4,2,1
2021,      211907801,7,2119,78,1,1,1,4,1,1
2021,      211907801,8,2119,78,1,1,1,4,2,2
2021,      211910301,2,2119,103,1,1,7,4,2,1
2021,      211910401,3,2119,104,1,1,7,4,1,1
2021,      211910401,4,2119,104,1,1,6,4,1,2
2021,      211910401,5,2119,104,1,1,0,4,2,3
2021,      211910501,5,2119,105,1,1,4,4,1,1
2021,      211910501,6,2119,105,1,1,1,4,2,2
2021,      212002601,3,2120,26,1,1,5,9,1,1
2021,      212002601,4,2120,26,1,1,4,9,1,2
2021,      212002601,5,2120,26,1,1,0,9,2,3
2021,      212002701,6,2120,27,1,1,4,9,1,1
2021,      212002701,7,2120,27,1,1,3,9,1,2
2021,      212002701,8,2120,27,1,1,4,9,2,3
2021,      212002901,4,2120,29,1,1,3,9,1,1
2021,      212002901,5,2120,29,1,1,0,9,2,2
2021,      212003001,6,2120,30,1,1,5,8,1,1
2021,      212003001,7,2120,30,1,1,2,8,2,2
2021,      212006701,3,2120,67,1,1,1,9,2,1
2021,      212006901,2,2120,69,1,1,2,9,1,1
2021,      212006901,3,2120,69,1,1,1,9,2,2
2021,      212007001,3,2120,70,1,1,3,9,2,1
2021,      212007101,2,2120,71,1,1,6,9,1,1
2021,      212007101,3,2120,71,1,1,0,9,2,2
2021,      212008701,4,2120,87,1,1,2,9,2,1
2021,      212009001,7,2120,90,1,1,5,9,2,1
2021,      212009401,3,2120,94,1,1,1,9,2,1
2021,      212102701,4,2121,27,1,1,0,4,2,1
2021,      212103101,3,2121,31,1,1,8,4,2,1
2021,      212106001,3,2121,60,1,1,6,4,1,1
2021,      212106001,4,2121,60,1,1,2,4,2,2
2021,      212106801,4,2121,68,1,1,4,4,1,1
2021,      212106801,5,2121,68,1,1,1,4,2,2
2021,      212107501,6,2121,75,1,1,1,4,1,1
2021,      212107501,7,2121,75,1,1,1,4,2,2
2021,      212107601,4,2121,76,1,1,2,4,1,1
2021,      212107601,5,2121,76,1,1,1,4,2,2
2021,      212110501,3,2121,105,1,1,1,4,2,1
2021,      212110601,3,2121,106,1,1,5,4,1,1
2021,      212110601,4,2121,106,1,1,4,4,2,2
2021,      212110901,4,2121,109,1,1,3,4,2,1
2021,      212205801,4,2122,58,1,1,0,5,2,1
2021,      212208501,5,2122,85,1,1,0,5,1,1
2021,      212208501,6,2122,85,1,1,0,5,2,2
2021,      212208601,3,2122,86,1,1,5,5,1,1
2021,      212208601,4,2122,86,1,1,3,5,1,2
2021,      212208601,5,2122,86,1,1,3,5,2,3
2021,      212208901,3,2122,89,1,2, , ,2,1
2021,      212210401,3,2122,104,1,1,8,5,1,1
2021,      212210401,4,2122,104,1,1,3,5,2,2
2021,      212301501,4,2123,15,1,1,0,6,2,1
2021,      212301901,4,2123,19,1,1,5,6,2,1
2021,      212304701,5,2123,47,1,1,5,98,1,1
2021,      212304701,6,2123,47,1,1,2,4,1,2
2021,      212304701,7,2123,47,1,1,0,4,2,3
2021,      212304801,3,2123,48,1,1,8,6,1,1
2021,      212304801,4,2123,48,1,1,8,6,1,2
2021,      212304801,5,2123,48,1,1,3,6,1,3
2021,      212304801,6,2123,48,1,1,1,7,2,4
2021,      212305001,3,2123,50,1,1,1,6,1,1
2021,      212305001,4,2123,50,1,1,3,6,2,2
